house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
2;73480;245335;198094;72021B022
81;125620;212487;206466;72020A30-
21;65944;240025;189766;72041E112
61;135096;235732;208932;72003A223
1;135059;230359;209454;72003C00-
16;125640;214283;213570;72020A837
15;125659;217104;213438;72020A031
36;70233;235196;198812;72040D00-
28;118725;223875;211028;72029A020
10;118890;223744;211703;72029A000
237;125710;214032;214066;72020A837
400;63317;251045;206090;72018C012
6;129750;230677;216311;72037A0PA
3;132065;220169;202887;72038A012
1;65752;245461;192856;72041A001
5;138139;240063;201062;72004C012
131;65954;246267;191480;72041D080
37;125355;213829;207542;72020A391
29;138107;235658;204020;72004A112
53;65739;243256;190479;72041E07-
42;66442;221210;191657;72039A02-
7;66243;227996;190747;72039A311
9;63344;249477;202704;72018D032
14;70286;231052;199155;72040A00-
3;65763;245035;195537;72041B101
6;141610;229712;203054;72030C181
1;129676;232299;217146;72037A032
24;125814;216402;214758;72020A594
17;66307;221948;194437;72039B001
17;129825;226905;216753;72037B091
19;65796;244623;189213;72041E019
359;118913;222426;208748;72029A312
257;68503;237496;194411;71047A100
44;141670;222184;203112;72030D01-
13;141613;222254;203247;72030D01-
9;135157;234766;207787;72003A00-
22;65965;246754;191256;72041D000
82;65731;247477;190518;72041D01-
29;118886;222011;213827;72029A20-
79;121780;225186;213044;72025A01-
18;65832;246615;191321;72041D000
14;129700;226967;218808;72037B10-
39;125373;215317;214414;72020A044
2;141653;226376;202899;72030A042
27;70245;234780;196885;72040D012
205;125503;220163;214122;72020A792
10;129610;227138;218292;72037B10-
54;121885;223909;213665;72025A00-
152;63394;248168;204720;72018A09-
13;135179;232472;208328;72003A100
62;131978;222327;205279;72038B01-
12;125463;215518;214665;72020A052
95;125507;218013;214003;72020A100
4;125726;215794;213824;72020A001
32;134991;230445;210820;72003C091
14;66246;221662;191099;72039A112
39;141831;225236;203291;72030A032
22;125777;215146;213726;72020A044
38;135177;234969;207139;72003A00-
9;125364;216102;213035;72020A012
14;125534;219794;213405;72020A792
42;;221678;210361;72029A312
25;118892;222709;208645;72029A312
8;138103;235643;203764;72004A403
39;121765;228630;213664;72025B09-
39;65907;246550;196187;72041C012
7;65919;245088;189420;72041E019
35;66351;226525;191605;72039A353
62;132122;221903;206175;72038B00-
118;63287;246458;204495;72018A022
83;138094;234334;200597;72004A492
41;121746;223829;214849;72025A112
17;121924;225479;213475;72025A0BA
70;66255;221737;192067;72039A032
17;73290;249788;199111;72021A00-
10;132028;217007;205669;72038B262
6;131995;212753;205140;72038B39-
47;141792;223684;202983;72030D022
20;121965;225081;212942;72025A01-
18;125753;215900;213583;72020A001
47;73518;249492;200636;72021A042
99;125441;217469;215677;72020A500
43;66234;221774;192156;72039A032
40;125591;217261;213390;72020A031
12;135057;230540;210050;72003C00-
63;129763;232678;215993;72037A032
24;138249;235748;203909;72004A021
42;121898;224036;214102;72025A00-
10;;222873;213150;72029A210
63;125597;215970;213649;72020A001
