house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
7;34199;192014;76554;91054L000
6;27108;189454;66561;91143F00-
218;27029;188125;56052;91143C00-
5;32363;188467;93871;91013F09-
1;32305;192161;89169;91013A091
20;42845;219578;108167;91120C162
8;42845;219466;108123;91120C162
1;42845;219448;108176;91120C162
21;18556;193881;105386;91034D00-
107;25687;182962;94543;91142E001
25;18562;196511;106633;91034D20-
25;18573;196417;106513;91034D20-
213;27029;188181;56034;91143C00-
42;30275;191313;98688;91072F000
72;34126;186795;75340;91054E000
36;27031;188222;61748;91143A200
224;27029;188034;56066;91143C00-
37;24799;182902;101247;91142A063
23;24799;182958;101225;91142A063
64;27013;190490;62495;91143A00-
3;22098;187555;112079;91141A052
2;22098;187539;112078;91141A052
1;22098;187522;112078;91141A052
1;24914;182801;100562;91142B000
59;34987;213716;94344;91114B010
109;34831;205452;88871;91114G00-
3;34833;210690;94654;91114A00-
1;34833;210707;94642;91114A00-
2;34818;208397;90887;91114D00-
1;34818;208428;90879;91114D00-
95;25678;182989;94309;91142E001
14;34976;208494;90971;91114D00-
57;34971;206959;93545;91114E000
36;30229;188101;95761;91072E091
12;30492;193631;99873;91072G291
13;22165;186877;111920;91141A052
23;32369;192048;88866;91013A00-
9;26121;186448;110874;91005A001
55;26121;186741;110656;91005A001
53;26121;186732;110642;91005A001
5;26121;186481;110930;91005A001
4;26121;186483;110982;91005A001
33;26121;186601;110792;91005A001
27;26121;186566;110818;91005A001
23;26121;186556;110840;91005A001
2;26121;186478;110988;91005A001
29;17883;189221;103388;91034A201
26;17883;189136;103260;91034A201
93;17940;188893;105416;91034A001
90;17940;188868;105420;91034A001
86;17940;188872;105413;91034A001
81;17940;188907;105386;91034A001
66;17940;188899;105358;91034A001
65;17940;188937;105327;91034A001
36;39458;201621;108956;91030A02-
3;39458;201589;109086;91030A03-
32;39167;201651;109076;91030A03-
1;39272;202220;109804;91030A00-
46;39273;202206;109740;91030A00-
33;39273;202168;109748;91030A00-
18;17977;187725;106971;91034A500
16;18013;188368;106413;91034A60-
28;39420;202147;109382;91030A02-
12;39273;202132;109667;91030A00-
2;18004;188577;105466;91034A421
26;18040;189239;104523;91034A03-
120;18040;189385;104256;91034A03-
8;18039;191263;106256;91034A800
6;18039;191246;106270;91034A800
4;18039;191227;106286;91034A800
271;17903;189154;106831;91034A623
130;17903;188891;106700;91034A60-
11;17903;188461;106612;91034A60-
94;39461;202860;110076;91030A01-
58;39461;202721;109891;91030A01-
1;17941;189581;105488;91034A0PA
47;17958;188488;106079;91034A042
38;17958;188477;106059;91034A042
12;17958;188533;105944;91034A042
7;17956;189056;105094;91034A001
30;17956;189109;105020;91034A001
7;39386;201944;109774;91030A041
51;39386;201836;109940;91030A041
15;42845;219615;108208;91120C162
4;30833;197345;94016;91072B00-
21;24872;179030;100247;91142A464
18;17886;189130;105711;91034A0PA
2;27069;190297;61461;91143A10-
1;27118;190348;61373;91143A10-
5;27069;190284;61538;91143A10-
128;25689;183063;94650;91142E001
118;25681;183068;94612;91142E001
3;27110;190022;62215;91143A19-
34;18573;196277;106501;91034D20-
21;43403;213570;113494;91064E00-
16;34763;211083;94483;91114A01-
13;34763;211056;94522;91114A00-
7;34771;214073;94838;91114B00-
3;43400;212300;119997;91064A00-
87;23091;180892;109046;91103E102
14;42707;212856;117704;91064H00-
85;43398;212238;119876;91064A00-
29;30836;197539;94445;91072B00-
29;39153;201965;109634;91030A03-
19;39153;201998;109603;91030A03-
22;31632;196536;70079;91015A000
10;31632;196527;70153;91015A000
1;17891;187599;98654;91034G00-
99;17883;188808;103214;91034A201
97;17883;188863;103236;91034A201
6;39273;202123;109655;91030A00-
57;39273;202274;109848;91030A00-
9;39347;201877;109458;91030A03-
7;39347;201894;109441;91030A03-
41;42579;216842;116123;91064C00-
54;43428;212797;121177;91064A032
42;43428;212638;121041;91064A032
21;43428;212444;120709;91064A01-
49;34944;213980;95046;91114B00-
32;17931;188866;105574;91034A001
44;34944;213740;95019;91114B020
2;42704;212925;117787;91064H00-
8;34925;210861;95015;91114A030
2;30254;195561;97456;91072A01-
34;30508;195252;102351;91072G00-
8;17929;189061;105181;91034A001
3;17929;189082;105160;91034A001
5;18058;188487;105960;91034A042
15;40821;203726;112857;91059E00-
2;30508;195605;102210;91072G00-
15;34944;214115;95000;91114B00-
148;34944;213120;95042;91114B020
4;30237;195776;97267;91072A000
5;34884;208604;90770;91114D00-
7;39607;199187;114787;91059F00-
23;18031;188663;105204;91034A421
2;17848;188779;105597;91034A001
14;17848;188796;105603;91034A001
7;17876;188849;105348;91034A001
3;17876;188838;105345;91034A001
2;17989;188847;105306;91034A001
4;17899;188313;106517;91034A60-
7;17912;189071;104459;91034A309
4;17912;189072;104472;91034A309
13;39576;199275;114800;91059F00-
14;34780;212521;94465;91114B082
12;34780;212509;94456;91114B082
117;32322;191277;89351;91013G100
1;32284;194362;90393;91013A10-
80;32277;192025;89135;91013A03-
68;32277;192084;89113;91013A03-
6;32277;192226;88941;91013A00-
14;39940;208825;112286;91059C00-
1;18481;191360;109556;91034B20-
101;43398;212338;119772;91064A00-
68;34786;203676;100119;91114K00-
31;43452;211960;116217;91064G00-
