house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
2;73415;245335;198094;72021B022
81;125490;212487;206466;72020A30-
21;65885;240025;189766;72041E112
61;134953;235732;208932;72003A223
1;134916;230359;209454;72003C00-
16;125510;214283;213570;72020A837
15;125529;217104;213438;72020A031
36;70170;235196;198812;72040D00-
28;118613;223875;211028;72029A020
10;118778;223744;211703;72029A000
237;125580;214032;214066;72020A837
400;63258;251045;206090;72018C012
6;129612;230677;216311;72037A0PA
3;131924;220169;202887;72038A012
1;65693;245461;192856;72041A001
5;137995;240063;201062;72004C012
131;65895;246267;191480;72041D080
37;125225;213829;207542;72020A391
29;137963;235658;204020;72004A112
53;65680;243256;190479;72041E07-
42;66381;221210;191657;72039A02-
7;66183;227996;190747;72039A311
9;63285;249477;202704;72018D032
14;70223;231052;199155;72040A00-
3;65704;245035;195537;72041B101
6;141459;229712;203054;72030C181
1;129539;232299;217146;72037A032
24;125684;216402;214758;72020A594
17;66247;221948;194437;72039B001
17;129687;226905;216753;72037B091
19;65737;244623;189213;72041E019
359;118801;222426;208748;72029A312
257;68440;237496;194411;71047A100
44;141519;222184;203112;72030D01-
13;141462;222254;203247;72030D01-
9;135014;234766;207787;72003A00-
22;65906;246754;191256;72041D000
82;65672;247477;190518;72041D01-
29;118774;222011;213827;72029A20-
79;121653;225186;213044;72025A01-
18;65773;246615;191321;72041D000
14;129563;226967;218808;72037B10-
39;125243;215317;214414;72020A044
2;141502;226376;202899;72030A042
27;70182;234780;196885;72040D012
205;125373;220163;214122;72020A792
10;129473;227138;218292;72037B10-
54;121758;223909;213665;72025A00-
152;63335;248168;204720;72018A09-
13;135036;232472;208328;72003A100
62;131837;222327;205279;72038B01-
12;125333;215518;214665;72020A052
95;125377;218013;214003;72020A100
4;125596;215794;213824;72020A001
32;134848;230445;210820;72003C091
14;66186;221662;191099;72039A112
39;141680;225236;203291;72030A032
22;125647;215146;213726;72020A044
38;135034;234969;207139;72003A00-
9;125234;216102;213035;72020A012
14;125404;219794;213405;72020A792
42;;221678;210361;72029A312
25;118780;222709;208645;72029A312
8;137959;235643;203764;72004A403
39;121638;228630;213664;72025B09-
39;65848;246550;196187;72041C012
7;65860;245088;189420;72041E019
35;66291;226525;191605;72039A353
62;131981;221903;206175;72038B00-
118;63228;246458;204495;72018A022
83;137950;234334;200597;72004A492
41;121619;223829;214849;72025A112
17;121797;225479;213475;72025A0BA
70;66195;221737;192067;72039A032
17;73225;249788;199111;72021A00-
10;131888;217007;205669;72038B262
6;131854;212753;205140;72038B39-
47;141641;223684;202983;72030D022
20;121838;225081;212942;72025A01-
18;125623;215900;213583;72020A001
47;73453;249492;200636;72021A042
99;125311;217469;215677;72020A500
43;66174;221774;192156;72039A032
40;125461;217261;213390;72020A031
12;134914;230540;210050;72003C00-
63;129625;232678;215993;72037A032
24;138105;235748;203909;72004A021
42;121771;224036;214102;72025A00-
10;;222873;213150;72029A210
63;125467;215970;213649;72020A001
62;63360;244680;204927;72018A01-
58;141566;227226;203025;72030A052
26;141571;226078;203131;72030A00-
107;73483;249498;200787;72021A042
10;125340;218908;214584;72020A701
3;131805;223116;205388;72038B08-
60;131997;219647;204103;72038B102
21;65815;244701;189438;72041E019
32;68445;237025;194640;71047A100
9;63164;245743;207585;72018B001
13;138164;240889;202236;72004B18-
28;68375;234834;192791;71047A010
29;68371;234375;192493;71047A010
7;66211;226826;191147;72039A333
914;65792;247016;196521;72041C012
3;;225386;212443;72025A01-
56;66267;222428;194466;72039B001
225;125569;216010;212282;72020A815
65;118681;222475;210599;72029A042
27;66164;226315;190799;72039A322
26;66289;227056;190963;72039A333
2;121688;229038;213255;72025B09-
3;121690;225500;214527;72025A022
31;135036;232606;208452;72003A100
56;121687;225342;210597;72025A202
32;70223;231160;199230;72040A00-
4;63136;251110;205594;72018C012
4;131804;222318;205577;72038B00-
39;137993;240735;202134;72004B18-
49;63155;246439;205570;72018A022
26;66145;220923;191117;72039A02-
31;125654;216272;213166;72020A012
8;68474;232706;191846;71047A212
54;137961;240657;202896;72004B00-
3;;229120;196333;72040A1PA
51;65920;243103;190436;72041E07-
12;125405;215145;212799;72020A826
35;121797;225520;213564;72025A0BA
142;66097;222358;191455;72039A112
7;63249;245213;207563;72018B001
2;118811;224304;213066;72029A03-
56;125454;217315;214457;72020A100
95;;235346;194567;71047A033
101;73485;244828;198594;72021B022
43;134953;235556;208872;72003A223
5;73284;243950;199974;72021B29-
22;129646;232109;215386;72037A01-
55;121764;224073;216452;72025A101
56;73210;242860;199470;72021B032
35;66187;221445;190527;72039A101
65;131972;220552;202266;72038A012
61;118665;223617;213094;72029A03-
29;73146;239959;196742;72021C012
13;66179;228481;191015;72039A311
28;;222599;210709;72029A042
39;125479;215811;215492;72020A520
202;121619;224597;215642;72025A101
16;131983;219481;204602;72038B102
30;137922;236950;203499;72004A043
6;73336;250611;200401;72021A101
16;125272;218762;215040;72020A712
5;63254;247172;208194;72018B091
14;73362;250777;199945;72021A173
27;118870;221949;209586;72029A312
47;129547;227104;218738;72037B10-
22;65746;245074;189955;72041E000
39;134857;233937;207911;72003A012
42;66382;220979;192230;72039A02-
9;138012;236512;205321;72004A612
252;138036;235595;201649;72004A504
57;121571;228224;212728;72025B00-
166;70283;233872;197384;72040D091
71;66311;220779;190944;72039A02-
21;70133;232864;201059;72040B012
6;66342;222070;194818;72039B001
19;73416;249775;199169;72021A00-
5;121768;227745;213726;72025B00-
35;138089;235440;202636;72004A504
17;125644;218625;214854;72020A712
189;118881;223890;212164;72029A000
2;131884;221488;204543;72038B091
92;129651;231571;216556;72037A032
20;141466;226054;202574;72030A021
19;63295;250114;202851;72018D001
78;66236;227337;190352;72039A322
2;138006;236017;204123;72004A00-
57;73371;242970;200197;72021B20-
7;;223959;213339;72029A03-
11;118865;223797;211590;72029A000
18;65760;245963;192564;72041A01-
8;138151;236530;204435;72004A032
55;66351;226732;191518;72039A353
32;134858;230295;209414;72003C00-
65;125291;219067;213559;72020A895
30;66280;222133;191284;72039A112
37;73401;240335;195902;72021C000
13;134938;229539;210013;72003C023
41;125445;218661;216836;72020A612
42;66180;220494;195127;72039B012
8;125305;219128;214955;72020A712
29;121599;225415;216991;72025A123
314;63335;245628;204878;72018A022
24;70122;231294;203611;72040C012
54;125424;218994;214201;72020A100
1;125606;214071;213440;72020A837
40;121707;224817;212180;72025A0AA
7;65895;245635;192982;72041A001
100;65672;248012;189970;72041D09-
28;;230526;199570;72040A01-
47;66348;219278;191335;72039A000
106;125569;216016;212986;72020A012
21;131985;221629;204975;72038B091
15;66099;220520;192595;72039A000
24;118641;222069;209452;72029A312
42;65697;247392;196077;72041C001
59;73328;249423;199366;72021A00-
41;125341;215784;210911;72020A200
3;66180;220996;195279;72039B012
21;66189;221551;190915;72039A112
19;141412;230138;205201;72030C091
248;73246;250226;202062;72018D001
2;66289;227299;191000;72039A333
14;134955;231936;208684;72003C091
7;134837;234550;207629;72003A00-
43;63140;250805;203607;72018D10-
2;66145;220629;190908;72039A02-
4;121643;227854;213261;72025B00-
45;68424;235157;192734;71047A010
14;137957;234655;200960;72004A492
48;66292;218044;192894;72039A291
34;63183;245548;207983;72018B091
52;66195;221779;191972;72039A032
38;125656;215748;213651;72020A001
7;129524;232217;215407;72037A01-
20;141499;226953;204206;72030A112
16;129508;232351;217371;72037A032
4;131914;220062;202604;72038A012
52;118629;223065;208455;72029A391
10;68380;231556;191797;71047A200
19;73401;240285;196087;72021C000
81;129625;232621;215777;72037A01-
37;66118;222036;190433;72039A101
28;137976;236432;204345;72004A011
81;65757;244201;194756;72041B11-
69;118741;224618;211250;72029A010
14;;234937;191428;71047A0AA
23;73417;239996;196670;72021C000
24;134859;234857;207717;72003A00-
74;66319;226293;190969;72039A322
26;66165;220921;194650;72039B012
41;63276;250534;205701;72018C09-
31;134938;229406;209816;72003C023
46;73165;242548;197654;72021B191
39;125502;217470;213859;72020A100
9;73147;243148;200428;72021B20-
434;68439;231586;191505;71047A200
26;73477;242909;198877;72021B032
10;138170;235347;204990;72004A100
60;137916;235262;201946;72004A504
91;66351;226845;191881;72039A353
11;125437;212425;206336;72020A30-
33;65719;247607;196278;72041C001
472;65792;245509;192961;72041A001
56;68487;237238;194534;71047A100
31;66073;221084;192526;72039A011
28;73319;243076;200225;72021B20-
70;134970;233964;209983;72003A212
127;125262;219731;216690;72020A60-
88;135018;229635;209630;72003C023
100;125407;220203;214381;72020A701
76;70158;231275;198693;72040A032
7;118765;222520;211145;72029A042
29;73448;249765;199082;72021A01-
51;65687;244833;193109;72041A001
56;65758;244593;194365;72041B11-
142;125398;215622;214450;72020A023
32;66196;221563;193200;72039A011
10;70150;231628;203548;72040C012
346;66239;224086;196185;72039B191
